episode,total_reward,target_reward,smoothed_total_reward_100,smoothed_target_reward_100
282,-117.66393044414562,-38.85435454262583,-395.14814284287763,-35.029648372105164
283,-368.43743519915665,-21.414487165580432,-392.8684706229779,-34.89813907061485
284,-268.38480121869026,-14.165925634148719,-392.25088955103365,-34.87302152559482
285,6.137329304848787,-19.023874017888982,-390.1400370045798,-34.90946872276251
286,-439.7016350445399,-19.12359079559025,-389.95291247371824,-34.111381635558224
287,-91.27163753181492,-16.833449438152996,-388.6313365466567,-34.10987510716498
288,-114.52675991653342,-50.172653514283105,-385.29642996740256,-34.4909086118765
289,-213.0225045076173,-23.411707444666554,-383.1759544882537,-34.59024887656995
290,-489.63500827406415,-98.54750427343521,-383.7937104731182,-35.07594804036823
291,-295.09685308516094,-14.039780679333676,-383.1621523095768,-35.063929556549134
292,-75.16645317129698,-18.275646759035645,-380.0732413468361,-35.09873321677154
293,-336.1734474246505,-67.99958457645347,-376.6285464410363,-35.406350454820334
294,-159.44347906091764,-22.681809645717088,-374.8375196899545,-35.52146747874054
295,-310.3612700263324,-16.717668759924624,-375.35294882070536,-34.36601598655426
296,-55.41950026082029,-15.925317071241922,-372.0485333902129,-34.3934728689777
297,5.682841041928653,-16.851248577882625,-367.97488191802694,-34.434563822077244
298,-178.9274102830644,-14.851438556261655,-365.5502789648963,-34.48537562976319
299,-117.29922090346689,-18.964425120022092,-359.6254717561885,-34.58923336988127
300,-93.98663507361925,-43.62516890910928,-356.3025507361408,-34.66256422428879
301,-186.75691896472088,-20.996542608122198,-353.5973546188725,-34.305467876849306
302,-82.40801826242556,-29.810706573588146,-349.9268802999766,-34.49461094780275
303,-230.6191669633979,-13.677619298558133,-348.20800701293564,-34.33209425707806
304,-217.20630929966785,-22.824981282175166,-344.76203028056716,-34.418264595515076
305,-260.2681899949009,-57.51185417186902,-342.9066744386885,-34.86263530635572
306,-179.28206201064657,-19.66257667253669,-340.7070042437272,-34.55915845222862
307,-157.09963452336095,-59.5906399071802,-337.4340887462594,-34.79965555936489
308,-150.7769063477928,-15.587816131478522,-334.87396078975627,-34.19428475365438
309,-208.99723006646303,-16.786514807337632,-332.5443305505337,-34.234656122268476
310,-233.1209867779746,-15.743421740062345,-329.70604742720116,-33.8124039844732
311,-267.05116209189464,-15.491672835925623,-328.0292248260267,-33.645975487615715
312,-106.2638683661675,-16.59853168952216,-324.4650110525315,-33.57714471616146
313,-113.5766955511352,-76.56391667152529,-319.73111181990356,-34.169283416408234
314,-137.16907772949213,-21.18324246576815,-317.31308026061276,-33.963829515384035
315,-287.7328251898733,-16.110434102860275,-315.70909865867736,-33.65007696124693
316,-77.37257658746695,-66.1139184410675,-311.783091836021,-34.171046498858644
317,-190.281769378744,-64.00489518006604,-308.01289787345723,-34.69928738099243
318,-180.05247080645302,-55.30894717153831,-303.8016361489117,-35.12777030773335
319,-90.99287982986523,-18.119543971032726,-300.26538260463207,-35.18646234545124
320,-172.74581807435368,-82.7530163086947,-297.5992723759241,-35.7222276329163
321,-247.79685640529652,-16.955517227905542,-295.9045800434572,-35.755745559900944
322,-152.65299648621678,-24.564902868870437,-293.00988560282065,-35.8676255998812
323,-156.0806027250344,-18.562166178120393,-290.5373101199151,-35.47514328440673
324,-228.79543928561844,-18.867894561128114,-288.46618538890823,-35.024320681478805
325,-267.27336291715966,-54.085659996254456,-286.82881464194355,-35.02807185050413
326,-38.6004006996395,-69.42200135470104,-282.49791449995905,-35.52000058817482
327,-145.279362374547,-72.75065596899752,-278.25455314752764,-35.65531419904466
328,-64.66320889621669,-16.255608881197183,-274.4804411449915,-35.672528072994055
329,-270.55368341039656,-24.00200621963735,-271.6313454955301,-35.61593686650922
330,-223.88393986139482,-18.380847750067005,-269.6831489920983,-34.97379580497022
331,-62.56661947444714,-68.62642913641399,-264.7756755754039,-35.550216089467675
332,-124.90013186962166,-38.928332094620814,-261.541535856891,-35.28608223876633
333,-165.95691105642777,-28.612791981901513,-257.8082375277865,-35.42304135144829
334,-197.852270271477,-26.04012310570137,-254.29629962452026,-35.29886082402299
335,28.718992293759488,-26.25669968379587,-249.5732991899985,-34.36235394198561
336,-150.35484064651013,-64.67529514070914,-245.7222870320668,-34.93386299459622
337,-209.52056392624763,-30.487738637299753,-243.88706669896328,-34.76660458134041
338,-112.83398407284332,-20.763083296743805,-242.78059204835702,-34.81560439210063
339,-201.72004317017587,-87.04374524582117,-239.58944366181768,-34.6843163000862
340,-147.98460416196045,-15.693918500668818,-237.4993063874558,-34.726717036852065
341,-146.35274027157993,-107.7008916769308,-235.82653223523334,-35.704405622286124
342,-156.6987351042729,-36.174421896541276,-233.80450873787143,-35.89071478715679
343,-123.8462603835403,-24.385693888585816,-230.10305792436282,-35.97954259639287
344,-190.02126917872798,-56.92855995612103,-228.45225735239111,-34.979299088068174
345,-72.79750960577793,-22.308028521461825,-225.17693400917366,-33.95944679636904
346,-149.4568877345346,-53.103581523156166,-223.0752883749308,-34.27301257637734
347,-148.62793342395304,-69.84808298889315,-221.5832368068041,-34.81470188904709
348,-90.0646791802764,-16.191568719876987,-218.59856455837652,-34.46933957412621
349,-215.500740579922,-25.26945623714269,-217.21565147424624,-33.74646180794665
350,-241.64417309012475,-57.738647623174884,-216.00358482641602,-33.65187410278756
351,-112.79823849469227,-57.557647836898155,-212.65976507303057,-34.08174032197073
352,-243.81539952700638,-18.27843956370086,-213.1897303881134,-34.08389704085133
353,-463.7255021635596,-76.95872699680756,-213.33164315844647,-34.34936246401419
354,-82.39420193806797,-57.17381889391184,-210.33742750784654,-34.795547896539624
355,-411.1554922427628,-16.27220615147204,-210.84690978685555,-34.833226824800725
356,-253.36655330914093,-61.86939037652361,-208.04447703695055,-35.30440118014903
357,-119.96304615807449,-15.000916301702908,-205.10600917772425,-35.32936853503489
358,-210.0183142244839,-142.50457040014334,-204.3899658360894,-36.20048610128364
359,-182.3625210210876,-77.86277616621787,-203.3728542872305,-36.46932854934315
360,-127.10772022662712,-92.50378268601213,-201.70310293897805,-37.24928219330325
361,-159.08804117624734,-28.92934923912213,-199.96620243878723,-37.41351969964783
362,-19.212560289473213,-111.77025916694558,-194.72073561960985,-38.23566117964354
363,-243.32079613045613,-17.49113328452949,-195.36025710678757,-37.861149088186004
364,-305.9224173115802,-18.209076781857107,-197.00181072295194,-37.221600644288884
365,-243.463453735034,-63.145674411010695,-195.23529348626832,-37.11886754512148
366,-201.9749644121495,-18.96752752336711,-195.02089146983545,-37.14604167739588
367,-320.7160870472382,-17.3402631556261,-196.62568743991895,-37.1821285247285
368,-425.0078930321254,-46.43840336049212,-198.50229032277315,-37.512168535089295
369,-416.1567712578997,-61.605775977296,-200.23021764382898,-37.93495262077747
370,-301.6000752577224,-15.710000849796913,-200.0230421265219,-37.93830802564462
371,-142.78609538412314,-67.51351723565064,-196.8295574571205,-38.49671466648462
372,-415.7500146565054,-16.62250832453564,-198.81540867487357,-38.33992993398569
373,-218.90153352850808,-13.66131858148058,-198.1575201875586,-38.26048379585942
374,-382.59221373057045,-78.80394364384192,-199.61029130935276,-38.596859863407026
375,-228.5217422277425,-15.526239660947782,-200.41084686974787,-38.56820008483501
376,-365.29457637740245,-92.9613259341435,-199.01017115020517,-39.363961877587755
377,-193.40040378046228,-20.977035023374793,-198.74044221756202,-38.5517670591241
378,-103.36005534880458,-16.446802686045515,-197.58963089954247,-38.5609976020105
379,-438.7176128944255,-22.162238661808473,-199.9165223231226,-38.598142041101404
380,-323.50504287106173,-12.64526639274527,-201.80397930752085,-38.5079972662651
381,-493.07323328579054,-12.621434899134721,-200.67106708906917,-38.520761485418454
382,-403.96865905829543,-23.177724685707027,-203.5341143752107,-38.363995186849266
383,-275.0788174078438,-19.511893820488623,-202.6005281972976,-38.34496925339835
384,-142.02117853678607,-17.140531611211454,-201.33689197047852,-38.37471531316898
385,-299.38425761965686,-19.87172465085504,-204.39210783972356,-38.383193819498636
386,-273.2061304721076,-16.96431779209919,-202.72715279399924,-38.36160108946372
387,-313.4070867932961,-59.410882534791426,-204.94850728661402,-38.78737542043011
388,-283.36651493716636,-16.411107640406218,-206.63690483682038,-38.449759961691335
389,-172.29325101004255,-128.77525051673985,-206.22961230184464,-39.50339539241207
390,-116.56455088152936,-33.54769773112056,-202.4989077279193,-38.85339732698892
391,-107.67352988007795,-15.471247747604599,-200.62467449586848,-38.86771199767163
392,-249.375940813015,-12.826477488800585,-202.36676937228566,-38.81322030496928
393,-398.20787419268254,-14.792433084486476,-202.98711363996594,-38.28114879004961
394,-204.48533640714894,-17.633024425300917,-203.43753221342826,-38.23066093784545
395,-524.8569721838749,-29.965761558883244,-205.5824892350037,-38.36314186583504
396,-404.36889746963317,-20.02523683388648,-209.0719832070918,-38.404141063461495
397,-472.667406546887,-42.0696343288048,-213.85548568297997,-38.65632492097071
398,-203.34979862239368,-16.77342462887887,-214.0997095663733,-38.67554478169688
399,-201.24862894975945,-16.415462457120583,-214.93920364683623,-38.65005515506786
400,-498.74096793163227,-17.910524003429252,-218.98674697541637,-38.392908706011056
